train_acc,train_loss,val_acc,val_loss
0.44501999999999997,1.8810616,0.6855696202531645,0.9750458
0.73687,0.8027728,0.7784177215189874,0.66161764
0.7939400000000001,0.6097388,0.8156962025316455,0.54368657
0.81701,0.5307607,0.820632911392405,0.50883394
0.83259,0.47616357,0.8392405063291138,0.45255288
0.8430400000000001,0.44389248,0.8503164556962026,0.42506695
0.85156,0.4139826,0.8594303797468353,0.39382595
0.8583,0.39225483,0.8519620253164558,0.39725393
0.8634700000000001,0.3737115,0.8601265822784813,0.39377028
0.86792,0.3578092,0.8637974683544303,0.37784445
0.8732000000000001,0.34136206,0.8681645569620252,0.36364278
0.87639,0.33062303,0.8714556962025316,0.36003548
0.88071,0.31802052,0.8739240506329113,0.35298806
0.88399,0.307224,0.8766455696202533,0.347879
0.8859600000000001,0.29878193,0.8784177215189873,0.34620735
0.88948,0.2907259,0.8751265822784811,0.34650397
0.8918600000000001,0.284584,0.8814556962025317,0.32893318
0.8927999999999999,0.27611434,0.8808860759493672,0.33310658
0.8961399999999999,0.2681731,0.8810759493670884,0.33769912
0.8977,0.26366222,0.880632911392405,0.3402763
0.89927,0.25675148,0.8837974683544305,0.32519996
0.90193,0.25063255,0.8835443037974685,0.33193317
0.90322,0.24441755,0.8881012658227848,0.31762245
0.905,0.23840073,0.8848101265822785,0.33208516
0.90632,0.23443599,0.8872151898734177,0.32701907
0.90728,0.23066792,0.8817088607594937,0.33381215
0.9092899999999999,0.22583392,0.8820253164556963,0.3389628
0.9116400000000001,0.21989185,0.8806962025316456,0.3436258
0.9111600000000001,0.21750113,0.8850632911392405,0.33149797
0.9133300000000001,0.21311972,0.8818354430379746,0.35764772
0.91367,0.20973933,0.8854430379746836,0.34473327
0.9158399999999999,0.20458916,0.8862658227848099,0.3477893
0.9183,0.1986199,0.8849367088607596,0.35106596
0.91902,0.19691236,0.8817721518987341,0.35819083
0.9201699999999999,0.19253375,0.887025316455696,0.347273
0.9209099999999999,0.18946879,0.8841139240506327,0.35824767
0.9217000000000001,0.1871488,0.8824050632911393,0.38360703
0.92427,0.18221852,0.880759493670886,0.35914898
0.92502,0.17760608,0.8853797468354432,0.3660436
0.9255899999999999,0.17576966,0.8830379746835444,0.3725978
0.92798,0.17289649,0.8832278481012659,0.3770566
0.9282699999999999,0.1698934,0.884113924050633,0.38557276
0.92912,0.16642927,0.8850000000000001,0.40254194
0.9299299999999999,0.16619518,0.8808227848101265,0.39849848
0.93263,0.1597061,0.8805696202531645,0.40871602
0.9308,0.16173379,0.8831012658227848,0.4072229
0.9334399999999999,0.15717568,0.8853164556962025,0.40565318
0.93393,0.15615588,0.8785443037974684,0.41463006
0.9346499999999999,0.15234908,0.8838607594936709,0.40775838
0.9361399999999999,0.14913402,0.8832278481012658,0.435312
0.93648,0.14929186,0.8833544303797469,0.4312874
0.93636,0.14824778,0.880759493670886,0.42055738
0.93851,0.1450173,0.8829746835443038,0.4523247
0.93976,0.14258997,0.8853164556962025,0.42765895
0.94034,0.14098394,0.8813924050632911,0.4396911
0.9415899999999999,0.13725714,0.8798101265822786,0.46598053
0.9405399999999999,0.13938202,0.8794303797468354,0.45736906
0.9419399999999998,0.13408354,0.8794303797468356,0.4870929
0.9436599999999998,0.13170153,0.8842405063291138,0.48157057
0.94349,0.13168868,0.8774683544303796,0.46127295
0.9448499999999999,0.12913555,0.880759493670886,0.48911256
0.94458,0.12821439,0.8787974683544302,0.48225683
0.94687,0.12479666,0.8772151898734178,0.49367446
0.94607,0.12669805,0.8771518987341772,0.47931904
0.94667,0.12505853,0.879367088607595,0.51024175
0.9480299999999999,0.1220444,0.8817721518987341,0.5040938
0.9491399999999999,0.12029555,0.8770253164556961,0.5164111
0.9484299999999999,0.11940913,0.8789873417721519,0.5155083
0.94985,0.11778671,0.8783544303797468,0.51153135
0.9504900000000001,0.116392136,0.8743037974683545,0.5502545
0.9523599999999999,0.11290352,0.8793670886075949,0.5361716
0.95117,0.1154185,0.8752531645569621,0.52845687
0.9524300000000001,0.11221373,0.881012658227848,0.5436428
0.9517,0.11357669,0.8767721518987341,0.53059775
0.95288,0.11040907,0.8789240506329115,0.5527965
0.95448,0.108104005,0.879620253164557,0.5545093
0.9537599999999999,0.108972654,0.8756329113924051,0.55537724
0.95618,0.10480595,0.8765822784810127,0.5642056
0.95522,0.105184905,0.8784177215189873,0.5705382
0.9553499999999999,0.10539165,0.8775316455696202,0.57134545
0.95538,0.104875825,0.8759493670886075,0.5720211
0.956,0.10313785,0.8756962025316455,0.5641519
0.9579500000000001,0.100834124,0.8755696202531644,0.55639744
0.95728,0.101189464,0.8739240506329115,0.5996003
0.95777,0.0993814,0.8774683544303798,0.6029368
0.95881,0.09816483,0.8731012658227847,0.6136857
0.9592200000000001,0.097026765,0.8785443037974684,0.6167075
0.9593299999999999,0.09686726,0.8746835443037974,0.6538265
0.95977,0.095637344,0.8764556962025317,0.59561723
0.95975,0.09625585,0.8758227848101265,0.6100879
0.96028,0.094186,0.8768354430379748,0.56690794
0.9621200000000001,0.09012647,0.8740506329113924,0.6353736
0.9615600000000001,0.09101625,0.8739873417721518,0.64324737
0.95932,0.09682332,0.8762025316455696,0.6145337
0.96202,0.09085646,0.8717721518987342,0.6622987
0.9625199999999999,0.089049,0.8755696202531644,0.654677
0.9612999999999999,0.092243105,0.874113924050633,0.6237048
0.96201,0.09022819,0.8749367088607596,0.641567
0.96254,0.087956734,0.8751898734177215,0.6255885
0.96345,0.0865921,0.8777848101265823,0.65485114
