train_acc,train_loss,val_acc,val_loss
0.61337,1.3180242,0.7850632911392407,0.6672858
0.79747,0.6161974,0.8245569620253163,0.5179494
0.8274900000000001,0.5124145,0.8415822784810125,0.45809624
0.8423999999999999,0.45976692,0.8487341772151898,0.43906692
0.8543099999999999,0.42034602,0.856518987341772,0.4011464
0.8599100000000001,0.39789453,0.8663291139240507,0.38163507
0.86678,0.3768442,0.8727848101265823,0.3653594
0.87036,0.36056897,0.8672784810126584,0.3622319
0.87526,0.34625372,0.8742405063291139,0.35564518
0.87912,0.33493736,0.8734177215189873,0.35175997
0.8824,0.3229054,0.8810759493670884,0.33427513
0.88477,0.31513774,0.8765822784810127,0.3520188
0.88719,0.3064733,0.875886075949367,0.34840763
0.89027,0.2977309,0.8851898734177216,0.3286045
0.8923099999999999,0.2913741,0.884493670886076,0.32223064
0.89411,0.28427544,0.8844303797468355,0.32864794
0.8962,0.2778339,0.8859493670886075,0.32548198
0.89749,0.27192992,0.8818987341772152,0.32760942
0.8988900000000001,0.2663712,0.8868987341772152,0.3156813
0.9007000000000001,0.26168942,0.8862025316455698,0.32441837
0.90325,0.25534767,0.8853164556962025,0.3248715
0.9041199999999999,0.25125778,0.8865822784810128,0.31934774
0.9043800000000001,0.24640515,0.8866455696202532,0.3205337
0.90576,0.24359316,0.8870253164556964,0.32538295
0.90709,0.23854266,0.8905696202531644,0.32150313
0.90884,0.23502508,0.888607594936709,0.3139654
0.91024,0.22980492,0.8837341772151899,0.33776888
0.91158,0.22545266,0.8822151898734176,0.3308554
0.91215,0.22349808,0.8827848101265822,0.33558303
0.9128499999999999,0.21980722,0.8835443037974683,0.34136721
0.91422,0.21625026,0.8830379746835442,0.3358357
0.91577,0.21221362,0.8874050632911391,0.3365071
0.91711,0.20926414,0.8817721518987341,0.34791693
0.91771,0.2058494,0.8864556962025316,0.33813736
0.9182,0.2032585,0.8832911392405064,0.3506082
0.91938,0.20034207,0.882974683544304,0.3524399
0.92035,0.1968395,0.884873417721519,0.35220054
0.92203,0.19334464,0.8853164556962025,0.35003158
0.92225,0.19108844,0.8834177215189872,0.34758067
0.92301,0.18924676,0.8810759493670887,0.3639778
0.9248699999999999,0.18484348,0.8831645569620252,0.35827515
0.9256800000000001,0.1817422,0.8861392405063291,0.36204794
0.9263299999999999,0.17879012,0.8784177215189874,0.38224503
0.92621,0.17781769,0.8818987341772154,0.38556498
0.9283299999999999,0.17434128,0.8815822784810126,0.3785746
0.9292499999999999,0.17215966,0.881012658227848,0.38834897
0.9300999999999999,0.17055728,0.8833544303797468,0.38417792
0.92979,0.1687906,0.8774050632911392,0.40200004
0.93103,0.16617991,0.876708860759494,0.402328
0.932,0.16447002,0.878607594936709,0.40401942
0.93285,0.16067962,0.8806962025316456,0.41211918
0.93404,0.15821157,0.8763291139240507,0.41818362
0.9332,0.15994883,0.8836075949367089,0.4190837
0.9356899999999998,0.15452667,0.8743670886075949,0.42263582
0.93525,0.1542484,0.8785443037974684,0.41643408
0.93648,0.15017462,0.8818354430379746,0.41986528
0.93753,0.14967535,0.874746835443038,0.4294322
0.9382099999999999,0.14820938,0.8811392405063293,0.4301005
0.9385,0.14620532,0.8800632911392405,0.44133082
0.9396299999999999,0.14376028,0.8768354430379747,0.4470102
0.9393599999999999,0.14360967,0.8739873417721518,0.45057747
0.9413299999999999,0.13999052,0.8752531645569621,0.45628405
0.94175,0.1391588,0.8792405063291139,0.45726168
0.94239,0.1370412,0.8768354430379747,0.4496776
0.94255,0.13573247,0.8764556962025316,0.4689699
0.9429099999999999,0.13606617,0.8791772151898734,0.4707544
0.94446,0.13223465,0.8757594936708859,0.47471726
0.94426,0.13233353,0.8739873417721519,0.4728237
0.94645,0.12845773,0.875253164556962,0.501512
0.9448799999999998,0.13076407,0.8728481012658228,0.50496703
0.9468199999999999,0.12708195,0.8743037974683543,0.50318676
0.94626,0.12644415,0.8740506329113924,0.5193955
0.94735,0.12309404,0.875,0.5181293
0.9476799999999999,0.12422699,0.877974683544304,0.49568093
0.9481599999999999,0.12170164,0.8726582278481012,0.5375903
0.9485,0.12219386,0.8714556962025318,0.53065556
0.9492999999999999,0.12042543,0.8757594936708861,0.5070838
0.95002,0.11785474,0.8744936708860761,0.5212691
0.95056,0.11703709,0.8725949367088608,0.5420316
0.95125,0.11574993,0.8729113924050632,0.5595274
0.9504900000000001,0.11708464,0.8734810126582278,0.5380888
0.95229,0.11303942,0.8766455696202531,0.55744
0.9526199999999999,0.111353196,0.8750632911392404,0.55453676
0.95252,0.1124949,0.8725316455696204,0.55737495
0.9524699999999999,0.11166955,0.8748101265822785,0.5582226
0.9531,0.10916544,0.8709493670886075,0.58285064
0.95334,0.11061761,0.8712658227848101,0.56986403
0.95525,0.1074797,0.8717088607594938,0.59120595
0.9546399999999999,0.10812115,0.867721518987342,0.57469904
0.9562200000000001,0.105050534,0.8742405063291139,0.5758782
0.9556399999999998,0.10602072,0.8690506329113924,0.58666104
0.95529,0.10484848,0.8711392405063294,0.5894582
0.9564699999999999,0.10313644,0.8744303797468355,0.58822185
0.95675,0.103479095,0.8727848101265823,0.60152733
0.9576800000000001,0.101030365,0.8708860759493671,0.6158195
0.95792,0.09959885,0.8697468354430379,0.6082722
0.95818,0.098925345,0.8741139240506326,0.6245724
0.9576299999999999,0.09996808,0.8719620253164557,0.63036996
0.95823,0.09875353,0.8738607594936708,0.6142368
0.9584900000000001,0.098463275,0.8727215189873417,0.6040208
