train_acc,train_loss,val_acc,val_loss
0.67071,1.0707936,0.8222784810126581,0.52040905
0.83776,0.46768624,0.8491772151898733,0.4355271
0.8589300000000001,0.396552,0.8622151898734175,0.39351287
0.86985,0.36016592,0.8697468354430378,0.37221712
0.8779600000000001,0.33352116,0.8740506329113924,0.3490582
0.88466,0.3122582,0.875126582278481,0.3537987
0.8893399999999999,0.29589474,0.8824050632911393,0.33877262
0.89353,0.28199038,0.8798734177215188,0.36207855
0.89736,0.26813322,0.8847468354430379,0.33597898
0.89995,0.25786048,0.8834177215189872,0.3473192
0.90412,0.24660394,0.8854430379746836,0.34507853
0.9067200000000001,0.23583451,0.885506329113924,0.35503036
0.9093199999999999,0.22927445,0.8843037974683542,0.36335558
0.91245,0.22149414,0.8829746835443038,0.38568434
0.91393,0.21534096,0.8830379746835442,0.37258887
0.9158,0.20907035,0.884240506329114,0.36267436
0.9186799999999999,0.2006522,0.8798101265822784,0.3791184
0.92033,0.19680585,0.884873417721519,0.38117534
0.9221199999999999,0.1897696,0.8831645569620252,0.38598362
0.9234699999999999,0.18783562,0.8806962025316456,0.4199626
0.9253599999999998,0.18253088,0.8853164556962025,0.41046736
0.92652,0.1807152,0.8804430379746836,0.409011
0.92876,0.1735578,0.8835443037974685,0.42527547
0.9298699999999999,0.1689139,0.8772784810126585,0.454625
0.9316499999999999,0.16815841,0.8826582278481011,0.42674503
0.93342,0.1637316,0.880632911392405,0.42660904
0.9342699999999999,0.15954208,0.873860759493671,0.44705588
0.93528,0.15784717,0.8754430379746835,0.45047915
0.93743,0.15187424,0.8789873417721519,0.48080462
0.9374199999999998,0.14984529,0.8804430379746836,0.48629946
0.9393499999999999,0.14718232,0.8798734177215188,0.47276172
0.9405699999999999,0.14271209,0.8778481012658227,0.47289962
0.94313,0.1378113,0.8748101265822785,0.4972141
0.9425399999999999,0.1409258,0.8776582278481012,0.48213622
0.94534,0.13200915,0.8740506329113924,0.508744
0.9461499999999998,0.13279453,0.8743037974683545,0.5152823
0.94676,0.13067248,0.876518987341772,0.55319554
0.9478799999999998,0.12742925,0.8777215189873419,0.54835397
0.94974,0.12389429,0.8749367088607596,0.5207532
