train_acc,train_loss,val_acc,val_loss
0.15652000000000002,3.1319833,0.26259493670886075,2.6334515
0.28843,2.506482,0.3137974683544304,2.3935719
0.34144,2.3127,0.3570253164556962,2.2564027
0.37821,2.1818123,0.38949367088607595,2.1419148
0.40973000000000004,2.064634,0.41170886075949376,2.0315688
0.43895000000000006,1.9443411,0.44265822784810127,1.899936
0.46512,1.8439622,0.4741139240506329,1.8028328
0.48682,1.7588289,0.5075949367088608,1.7019055
0.5081600000000001,1.6806853,0.5120886075949367,1.6300937
0.5257999999999999,1.6210753,0.5297468354430379,1.5708821
0.54171,1.5565562,0.5496835443037974,1.5124393
0.5542699999999999,1.5065695,0.5532911392405064,1.4923861
0.5695399999999999,1.4574851,0.575,1.425182
0.57623,1.4212042,0.5861392405063292,1.3840547
0.58691,1.387815,0.5927215189873418,1.342793
0.5938700000000001,1.3569236,0.589873417721519,1.3490447
0.6019,1.3330097,0.610632911392405,1.2912712
0.6096999999999999,1.3009031,0.6139240506329114,1.2872063
0.61492,1.2773684,0.6241772151898735,1.2404358
0.62288,1.250701,0.6198734177215189,1.2426888
0.6288299999999999,1.2232455,0.6329113924050633,1.1923242
0.63437,1.2013022,0.6384177215189872,1.1692986
0.63801,1.1827257,0.649493670886076,1.1535335
0.6442599999999999,1.1647518,0.639746835443038,1.1705574
0.64857,1.1478796,0.6542405063291139,1.1313419
0.65395,1.1345952,0.6565189873417722,1.1163012
0.6566500000000001,1.1235996,0.6532911392405063,1.1139514
0.65977,1.1126015,0.6688607594936709,1.0871758
0.66351,1.0993545,0.6690506329113924,1.0749574
0.66534,1.091815,0.6693037974683544,1.0779406
0.66983,1.0808499,0.6682278481012658,1.0743635
0.6722899999999999,1.0726684,0.6760126582278481,1.0597067
0.67295,1.061944,0.6771518987341771,1.0383404
0.6773199999999999,1.0502311,0.6781645569620254,1.0579093
0.67907,1.0483755,0.6781012658227848,1.0292128
0.68114,1.0376526,0.6835443037974683,1.0180931
0.6851,1.029934,0.6932911392405062,1.0033913
0.68601,1.0209069,0.6958860759493671,0.9873923
0.6908500000000001,1.0113819,0.6938607594936709,0.9823328
0.6911900000000001,1.0053593,0.6892405063291138,0.9960893
0.6932099999999999,0.99681854,0.6934810126582278,0.9936944
0.69577,0.99002236,0.7071518987341772,0.9657512
0.69965,0.98224807,0.6996835443037974,0.96578836
0.6998,0.97568345,0.7027848101265822,0.95641065
0.70343,0.96652746,0.7053164556962025,0.96132845
0.7032999999999999,0.9631815,0.7073417721518988,0.94816476
0.7050599999999999,0.9583114,0.705126582278481,0.95743996
0.70653,0.9545999,0.710506329113924,0.9379064
0.70801,0.9467405,0.7080379746835443,0.930279
0.7085199999999999,0.9434327,0.7114556962025316,0.9327489
0.71112,0.93774486,0.7169620253164557,0.92153686
0.7134199999999999,0.9323349,0.7094303797468354,0.938464
0.71242,0.9312665,0.7217721518987341,0.9048292
0.71316,0.92433834,0.7179113924050633,0.9086193
0.71494,0.921245,0.7135443037974684,0.93291473
0.71632,0.91676396,0.7237341772151898,0.8924903
0.7189800000000001,0.9127124,0.7141139240506328,0.9003025
0.7195799999999999,0.90693605,0.7236708860759494,0.8975676
0.72013,0.9045381,0.7272151898734176,0.8842733
0.7212999999999999,0.9006223,0.7239240506329113,0.89434445
0.72062,0.897019,0.730506329113924,0.88253415
0.72458,0.8909431,0.7146202531645569,0.9231251
0.72392,0.88770616,0.7362025316455697,0.85799396
0.72665,0.88418907,0.7301265822784809,0.8686925
0.72579,0.8834586,0.7296202531645569,0.8677769
0.72825,0.87810886,0.7311392405063291,0.8644283
0.72863,0.8742247,0.7368354430379747,0.8458503
0.7290599999999999,0.87137836,0.7325316455696204,0.860238
0.73042,0.86772996,0.7367721518987341,0.85706115
0.73142,0.86394155,0.7254430379746836,0.8762549
0.7326400000000001,0.8608908,0.7368987341772152,0.84126145
0.7331799999999999,0.8585531,0.7274050632911393,0.86527705
0.7335699999999999,0.85604316,0.7345569620253165,0.84787995
0.73422,0.85450745,0.7342405063291139,0.8501835
0.7360099999999999,0.8511974,0.7301265822784812,0.855436
0.73693,0.847002,0.7325316455696204,0.8486205
0.73623,0.844469,0.7371518987341772,0.84204394
0.73786,0.8418895,0.7405696202531646,0.8441933
0.73904,0.83713984,0.7337974683544304,0.839896
0.7386699999999999,0.8377343,0.7448101265822785,0.82558924
0.73979,0.8367115,0.7390506329113925,0.8222167
0.7413,0.83050495,0.7486708860759493,0.8095501
0.74136,0.83006144,0.7342405063291139,0.8373169
0.74212,0.8255382,0.7479746835443039,0.8092418
0.7416,0.82398677,0.749746835443038,0.80259496
0.74402,0.8209527,0.740759493670886,0.8257172
0.74284,0.82025766,0.7384177215189872,0.8328588
0.74472,0.8167741,0.7491772151898735,0.802785
0.7455799999999999,0.8135985,0.7541772151898734,0.7931076
0.74608,0.81225276,0.7528481012658227,0.793353
0.74605,0.8087698,0.7537974683544304,0.79072595
0.7471300000000001,0.80674493,0.7512025316455696,0.7984811
0.74784,0.80432427,0.7484177215189873,0.801257
0.7492000000000001,0.8021424,0.7460126582278481,0.80562294
0.7488999999999999,0.7994543,0.7535443037974684,0.78656024
0.75002,0.7974795,0.754873417721519,0.77952296
0.75037,0.7947906,0.7548734177215191,0.78467196
0.7497,0.7947822,0.7544303797468354,0.78653216
0.7506099999999999,0.79321945,0.7464556962025316,0.81277514
0.75112,0.7896547,0.759873417721519,0.76988274
