train_acc,train_loss,val_acc,val_loss
0.70633,0.9425773,0.8353164556962026,0.47470132
0.8433699999999998,0.44291466,0.8593037974683545,0.39753908
0.8639300000000001,0.3768479,0.8674050632911393,0.36587897
0.87474,0.34311175,0.8679746835443037,0.36631852
0.8814,0.3179871,0.8822151898734176,0.33270574
0.8876300000000001,0.30037603,0.876708860759494,0.3354543
0.89259,0.28370324,0.8854430379746836,0.3252624
0.8966700000000001,0.2691403,0.8845569620253164,0.32587147
0.9,0.25791356,0.8836708860759493,0.3250948
0.90461,0.24273896,0.8846202531645568,0.33136296
0.90619,0.2366969,0.8858227848101268,0.33367118
0.91026,0.22541972,0.8841772151898736,0.35282424
0.9133900000000001,0.21734858,0.8865189873417721,0.33768588
0.91551,0.20797966,0.8859493670886077,0.35348305
0.91807,0.2003005,0.8856329113924051,0.36834
0.91912,0.19582753,0.8786075949367088,0.37536567
0.9220499999999999,0.1885001,0.8855696202531644,0.3518693
0.9238699999999999,0.18216377,0.8819620253164556,0.38117146
0.92576,0.17776468,0.8860126582278481,0.38217685
0.9278899999999999,0.17238474,0.8807594936708862,0.4007115
0.9300999999999999,0.16687894,0.8812658227848101,0.41161463
0.93148,0.16314478,0.8815822784810128,0.420079
0.93282,0.16021496,0.8825949367088607,0.42631
0.93561,0.15338865,0.8796202531645567,0.43174377
0.93724,0.15008374,0.8813291139240504,0.43992677
0.93673,0.1491596,0.8821518987341772,0.41611946
0.9393199999999999,0.14071505,0.8793037974683545,0.45402387
0.9404000000000001,0.14139146,0.8780379746835444,0.49221146
0.9415399999999999,0.13747187,0.8806962025316456,0.48808306
0.9430799999999999,0.13442568,0.8822784810126583,0.464098
0.9446,0.1315926,0.880379746835443,0.4962953
0.9463299999999999,0.12714297,0.8804430379746836,0.4929
0.9478499999999999,0.1263572,0.8810759493670884,0.5206334
0.9480799999999999,0.12358176,0.8772151898734175,0.5340752
0.94934,0.120972574,0.8777215189873419,0.5269704
0.9498999999999999,0.11943672,0.8771518987341774,0.544198
0.9528099999999999,0.11222542,0.8754430379746835,0.60611457
0.9518199999999999,0.11521058,0.8767088607594937,0.5407184
0.9538,0.11159096,0.8758227848101265,0.58561033
0.95452,0.10993654,0.8746835443037978,0.5688582
0.95615,0.10621204,0.8722151898734177,0.6137549
0.9561000000000001,0.10715169,0.875126582278481,0.60852367
0.9575,0.1030479,0.8729113924050634,0.63158906
0.95838,0.10067315,0.8756329113924051,0.6210615
0.95975,0.09762109,0.8767088607594935,0.58842456
0.95931,0.10014266,0.8772151898734178,0.63201666
0.95992,0.09657458,0.8743670886075948,0.6546187
0.96102,0.09713965,0.8743037974683543,0.63517463
0.96287,0.09146443,0.877974683544304,0.68537164
0.9608599999999999,0.09683762,0.8768354430379744,0.63423496
0.96318,0.09172089,0.8743670886075948,0.71364075
0.96253,0.09134626,0.8735443037974683,0.64624214
0.9643,0.088926144,0.8764556962025317,0.6858875
0.96535,0.086808465,0.8780379746835443,0.67343533
0.9644100000000001,0.08713997,0.8753164556962026,0.6914804
0.96648,0.08259291,0.871645569620253,0.7378033
0.9665799999999999,0.08332152,0.8703164556962026,0.75401956
0.9656,0.085965835,0.878354430379747,0.68434036
0.96848,0.0802849,0.870632911392405,0.74182934
0.96747,0.08238028,0.8722784810126581,0.7292056
0.9676300000000001,0.08271441,0.8681012658227848,0.73905444
0.9686600000000001,0.079360284,0.8718987341772151,0.77856815
0.9702900000000001,0.07475281,0.8743037974683543,0.75990564
0.9697100000000001,0.07658088,0.8742405063291139,0.7469057
